user_id,subscription_duration,recent_login_time,average_login_time,average_time_per_learning_session,monthly_active_learning_days,total_completed_courses,recent_learning_achievement,abandoned_learning_sessions,community_engagement_level,preferred_difficulty_level,subscription_type,customer_inquiry_history,payment_pattern,target
401df601,20,28,18.534562696704995,4.982668979169087,22,10,72.48209002278102,3,2,Medium,Basic,4,3,0
111a3f42,8,7,12.227652876254847,43.98293769633528,12,6,86.87543569535414,4,1,Medium,Basic,2,7,1
821727f3,15,17,12.114303043496063,46.134890721496426,22,15,85.76326600243523,2,4,High,Premium,3,2,1
5bfdc07f,10,23,16.43421931809231,95.26482175710386,4,12,68.6584723996477,5,3,Medium,Premium,1,2,1
4f18fab0,18,19,15.624656434676998,18.769520635709164,7,12,87.76588819392644,3,1,Medium,Basic,1,0,1
5ef56504,18,11,14.98632600620122,30.50135614474369,1,7,68.91290008571765,2,5,Low,Basic,3,2,0
80820d6e,3,18,17.830628791524603,7.690577368436904,6,17,87.90513996082012,2,5,Low,Premium,5,3,1
2a04daed,15,4,13.21568404349392,54.74008523353456,10,12,77.44071281710809,0,5,Medium,Basic,2,1,1
41221c99,3,22,16.42559322287233,13.852161036212769,4,14,72.44972096287371,5,3,Low,Basic,4,7,0
d725d3a2,8,3,14.778239181061531,27.721119754896062,11,21,81.37452882940534,4,5,Medium,Premium,1,5,0
0d42b088,10,6,10.158407557505068,78.20763845253045,13,13,86.60206062242916,1,5,Low,Premium,1,0,0
721cace1,12,5,19.11986928967461,30.060608073401763,23,12,69.44132191265304,2,3,Medium,Premium,4,6,1
7259b7f7,12,10,18.293933917773167,111.39224861977246,7,9,67.54142233023873,2,4,Low,Basic,0,2,1
ef872a8c,16,5,11.257949712777656,98.32591700889898,2,11,73.1845224717378,3,5,Medium,Premium,3,2,0
d1de154e,22,29,12.588727053071183,65.70380606857475,17,15,76.13049165966126,4,5,Medium,Premium,1,5,1
21e9020b,16,13,17.548059697676106,57.39575943528564,2,18,73.4649125240514,3,5,Low,Premium,1,5,0
5f230994,23,20,13.388003093754897,21.732690527353068,1,12,83.31069279215015,4,5,Low,Basic,2,4,1
27edf41a,1,10,11.046384555852406,30.56822358036301,6,14,77.29772920609263,3,5,Low,Premium,1,1,1
4865752d,9,14,15.3873433097299,278.9471958592866,21,11,90.55219689651511,1,4,Low,Basic,2,7,1
f48a6414,10,21,10.813593012527324,85.68659084223712,17,15,78.67600052637682,3,4,Low,Basic,3,5,1
a7cf2573,22,23,9.615062218147674,13.200814017106596,5,13,76.16489978577441,6,2,Low,Basic,5,3,1
8d00001e,5,7,20.742005880772883,45.261743831804665,1,13,72.20669455929242,3,2,High,Basic,3,0,1
1d3e0a9c,6,5,12.22666426051556,66.60877957506159,18,11,75.84238155701112,3,5,Medium,Basic,1,4,1
7dec132e,11,28,13.577949099333438,55.7459839953807,14,17,86.74482472188569,4,5,High,Premium,2,7,0
617b8a3e,3,15,16.604615635050223,34.03355116133527,11,20,69.61909005435899,4,4,Low,Premium,1,6,1
3ec6ac7c,16,26,18.69737102745527,40.28123782059826,15,14,86.35058887823303,6,3,High,Basic,2,5,0
ec8831b5,7,16,20.24169546315576,13.173578644150021,9,15,91.30765196584971,3,5,Low,Basic,2,2,1
633df0f9,22,10,16.77945312251113,10.660311153849637,18,14,80.05400084636196,5,5,Medium,Premium,0,7,0
3fbb6e76,23,8,12.798671884276349,75.08472182012636,22,22,78.41524672588749,3,4,Medium,Premium,2,2,1
2284f4a8,23,1,14.379584974058409,22.56081221828093,8,13,76.71408482593081,0,2,Low,Basic,2,0,1
a914070f,18,5,11.13974407333896,28.921121152009043,20,9,87.01910105373608,5,3,Medium,Basic,1,6,0
49661157,19,3,17.67003322590846,168.01428461129652,23,12,75.50263059312465,3,5,Medium,Basic,1,3,1
d98d65e7,4,4,8.878137050836235,96.41622952424613,12,20,80.54277338777385,3,5,Low,Premium,3,4,0
2e31e22a,19,18,10.33527081609854,179.4053835992772,16,16,84.38648777140568,2,5,High,Premium,3,4,1
519610a5,6,11,11.000922403803228,15.581147917563673,6,7,64.42216403209945,5,5,High,Basic,1,1,1
cbb50a11,10,9,19.04662926196764,91.65297249018768,15,19,72.1617829549438,2,5,High,Premium,0,6,1
560d705e,3,19,13.658295313620174,68.63198082155664,9,9,68.77015431720547,2,4,Medium,Premium,1,0,0
70513f26,10,6,14.558062470068275,46.886166592757874,3,11,75.75635379201506,7,1,High,Basic,0,0,0
449b8e8b,19,15,13.0591339338503,38.66078518593525,5,9,52.96019159082071,3,2,Medium,Basic,0,3,1
49631d47,20,12,15.338332147803897,28.308214888346576,9,11,85.03123798221911,5,4,Medium,Basic,3,0,1
776df370,1,22,15.200591351974955,11.548586029035741,3,18,83.46624161862867,3,4,Medium,Premium,3,5,1
18a63c32,1,6,13.41723572201442,34.39304962177534,2,17,70.07360495516994,7,5,Low,Basic,0,0,0
af07f299,11,2,18.73315966273472,10.180310458690176,1,8,71.82830740122405,4,2,Medium,Basic,1,1,1
889a367b,10,17,17.63899586921143,45.98153090512712,10,13,49.02457017013309,4,3,High,Premium,1,0,1
23ce0a3e,22,24,8.31119161730261,20.191054704735794,13,16,65.77806099659182,5,4,Medium,Premium,6,6,1
07b6234d,4,15,9.9791043690527,49.10011298852162,5,14,70.30348791740003,1,3,Low,Basic,3,1,0
db881ea2,10,26,12.951754754532324,2.4440919216202914,10,17,73.62001255684632,4,5,High,Premium,4,4,0
36de2df4,17,19,19.251182881482578,23.306033753483856,17,8,91.59638853011153,4,4,Low,Basic,4,3,0
60aa79b0,11,4,16.561892225619804,12.209427488933096,24,24,67.65999688185221,3,5,Low,Premium,1,1,0
2447fec1,6,13,13.877850506324895,134.82781433893098,5,11,61.82827047121751,5,3,Low,Basic,5,6,1
2b6270ac,5,5,19.77185195210687,24.90150342680433,24,11,78.70715118425352,2,5,High,Premium,0,7,1
78c37c14,18,6,15.51828338428178,36.645688600407,16,11,61.51483983243416,3,3,Low,Basic,3,3,1
dcadfa8a,17,8,14.686608034619336,90.01272096004568,10,12,63.822847929761465,1,4,Medium,Basic,2,7,1
10d93efa,17,27,14.973444949608384,56.992964735202825,8,5,83.39446910818225,3,5,Low,Basic,3,0,1
86441e2d,1,2,15.244766234322412,31.496861383987085,23,9,92.67815603819592,6,5,Medium,Basic,0,0,0
76cf87cc,21,2,17.70191307620115,14.580817973428006,14,11,69.8593352172829,4,5,Medium,Premium,0,4,0
77d5b8a8,5,1,17.028063511730856,99.92460109809986,19,10,78.88487758468793,2,5,Medium,Premium,4,0,1
681fb31c,17,7,17.334271354641075,58.17818004386628,1,9,86.65024343980171,2,5,Low,Basic,1,2,1
080733ad,9,11,17.742707853569875,7.7229333386027665,5,13,67.62444379254264,2,5,Low,Premium,0,7,1
acf4af12,8,9,21.10623272473367,36.080194482828055,4,19,75.72029855126742,5,4,Low,Basic,3,3,1
46233b2f,18,24,17.413677867800008,0.9316914775653733,6,13,61.935733155355145,5,4,Low,Basic,3,1,0
9f603684,13,6,15.196005013110492,1.540782627452891,13,13,83.90333158564636,3,1,High,Basic,2,7,1
7905ba3a,12,2,12.690598627884269,212.89804196916782,4,21,70.01747036639966,3,5,Low,Premium,2,6,1
7d0bc48d,7,21,16.682763128980717,13.580354109884118,2,13,72.01991723139352,2,3,Medium,Basic,2,7,1
d1d766f6,5,4,17.954366802752443,60.33342447518823,22,8,63.02620658228812,2,5,Medium,Premium,2,0,1
1e3abe0f,12,7,16.271509242321525,2.3710616740793706,20,12,79.307799754447,1,4,Low,Premium,2,4,1
6a690612,13,8,21.49213161234768,14.940038604285359,7,15,89.66346721343041,4,2,Low,Basic,3,6,1
3fe454cf,23,23,16.609596124321282,125.11807829429667,4,14,70.05910071259024,6,5,High,Premium,0,7,0
77f354aa,21,14,12.320232603041603,6.232742000994249,1,8,73.8159564853056,5,4,Medium,Basic,1,5,1
675e25d8,17,22,10.57437878047194,62.63700561276427,13,10,81.03640119601839,0,5,High,Basic,2,2,1
e4a074c2,21,9,15.68375368123596,4.770098668280009,22,7,68.93866821522865,2,2,Medium,Basic,2,4,1
cc7755e3,20,9,17.445289240845305,165.16434729450899,3,11,76.73164181605205,1,2,Low,Basic,2,6,1
a5735179,21,7,17.37361627859277,15.462490043025294,5,14,70.8929545755089,3,3,High,Premium,7,1,0
e7a6f0c7,12,10,11.807579082347878,74.65263986701498,24,11,72.07742867072214,2,3,Medium,Basic,2,2,0
2763fc3b,10,10,17.082196398482786,44.63673270676901,21,14,64.98696225806025,1,4,Medium,Premium,1,1,1
3e61e473,10,22,16.433019890664553,43.8267290717871,9,13,76.42579401089115,0,5,High,Premium,1,3,0
132c0cfb,7,29,10.940141262967366,27.85615789193692,7,13,70.23000891399302,5,3,Medium,Premium,0,4,0
febef5cd,2,10,13.890554719957922,79.48954733662595,17,11,66.40060511869032,3,5,Low,Basic,5,1,0
2e6e9016,14,27,18.282113408173725,93.36516198255401,1,12,59.08295157072557,2,5,Low,Basic,1,2,1
8f3479bf,20,28,11.242636879735803,79.95887839861288,7,14,60.29289822881287,6,5,High,Premium,0,5,1
48d783f9,3,4,16.491159969409054,15.915332954341856,4,11,69.83770411790536,3,5,Medium,Basic,2,4,1
64b56d9d,14,17,20.70231076706049,12.01042320378922,8,13,75.31270902933834,6,1,Medium,Basic,1,6,0
3d73c8f7,9,6,14.43992582512512,16.70952208158967,22,17,84.07871964686159,1,4,Low,Premium,2,5,1
4b337ab2,22,29,14.273040340898907,114.39426764065634,10,6,85.56655985788635,3,5,High,Basic,3,1,0
a3f1599e,17,4,22.8281236650854,205.52100800555633,17,13,74.45829439398683,2,5,Low,Premium,0,2,1
ad4cd5d2,23,29,15.313145384128596,52.868015087008885,24,11,79.53425170364842,1,5,Low,Basic,0,6,0
e66492e9,9,29,12.304943149325748,13.456358336342564,7,4,71.12850015013123,7,1,Medium,Basic,3,3,1
035a0015,19,9,19.091836510944127,5.9335899636495855,22,9,73.33233271922913,3,4,Medium,Basic,3,7,0
4292d07c,16,4,16.49149521132851,51.37575074797447,9,5,61.36715398396011,5,3,High,Basic,0,6,1
24ac9abb,7,18,12.618916102603473,243.05127753699298,13,14,83.19594208255337,6,5,Low,Premium,2,7,1
c7b130b9,21,29,18.1254398370419,10.585056233382845,19,13,67.64533726116215,5,3,Low,Basic,3,7,1
7a0ae96c,15,27,12.802409775462271,91.8282516360845,6,13,68.90832514559364,3,5,Medium,Premium,2,5,0
3cd732b4,16,22,14.772211435735615,34.35917060889408,23,7,83.30827765329435,2,1,Medium,Basic,3,3,0
642d16c3,11,7,16.745200091428842,50.5955920421515,3,14,86.75226741383611,5,4,Low,Basic,0,7,1
cb620751,15,9,14.149081151542706,0.7928912686120041,2,21,82.83531456232424,5,5,High,Premium,3,7,1
5be71c62,22,22,16.304131788783828,36.34006556886026,18,6,88.26655002668191,2,4,Medium,Premium,1,1,0
15dca477,21,5,14.065335875424088,86.36559232516247,8,17,74.34522922653522,4,4,Medium,Premium,2,1,1
d62348eb,1,14,18.875746662127,4.922836181753851,5,15,71.27191986826301,2,3,Medium,Premium,3,3,1
a565b818,21,25,13.97010537189398,8.25763973520469,23,10,66.66300796726176,4,1,High,Basic,4,2,1
700844b6,9,25,14.75864280745929,10.508947283955175,20,11,86.62224898650845,1,2,Low,Basic,2,0,1
ed6ef798,2,15,20.36404466865569,19.8696446726515,4,14,71.15369885459107,3,2,Low,Basic,2,6,1
d8e5ffd9,13,19,11.51079690445787,12.958164966765176,23,9,85.05528106455725,0,2,Medium,Basic,5,4,0
88bd9a52,2,6,14.895703336729063,35.42442261280068,23,8,62.74940057354335,2,5,Medium,Basic,0,6,1
8384c5d0,8,29,17.752357907770858,37.56307347336227,6,13,86.72513227136871,3,5,Low,Premium,3,6,1
dda0a608,10,20,19.9108426272318,13.941335878353575,6,8,73.72919988515991,2,5,Low,Basic,3,6,1
6f98de6e,15,12,14.58911905482947,15.100392675711712,15,15,94.01978587973628,0,4,Low,Basic,1,7,1
ca06f578,6,16,16.4260381917921,5.406995496594768,24,11,90.14272897470356,2,4,Low,Basic,2,7,1
c939ad2d,6,29,15.055839799535722,76.02889674232048,12,10,73.77490078358,0,4,High,Premium,1,0,1
42bc456a,15,9,16.82229372021076,50.04210583056189,11,10,73.84815391029251,6,5,High,Basic,0,7,1
039067ae,10,26,15.675646426149717,44.09944013716441,23,17,73.31349531839854,2,5,Low,Premium,1,0,1
2cd084fd,15,16,14.137278163719325,9.828025900189665,21,20,74.35133376538275,1,5,Low,Basic,3,6,0
023a0664,5,22,16.515575545464287,34.77122932100238,15,12,76.65659691197072,0,3,Medium,Basic,2,2,1
784d354e,13,5,19.33537736153312,11.29788563030685,1,13,56.55186363850562,4,5,Low,Basic,2,7,0
6038ee62,18,9,14.969311509857516,0.3446924008486272,10,13,70.98023356169482,2,2,Low,Basic,1,5,1
18abad2e,15,2,12.444390049226117,34.71323247782085,9,8,62.56648750619431,0,3,Medium,Basic,1,2,0
5ae797fe,15,7,11.235719420541091,18.17741773888642,14,7,63.8464019686823,2,5,Low,Basic,2,5,0
f6bc5a38,18,29,15.211840968816883,4.625595422865893,4,12,84.79365224655874,2,5,Low,Basic,3,1,1
89049eda,10,18,12.157178368126493,19.78948302835023,10,8,88.05671763045675,2,5,High,Basic,2,1,0
2265cec4,6,4,14.021373215914885,98.09879935617715,17,14,61.49654602470285,4,5,Low,Premium,4,2,0
d30d17b9,2,16,14.373002092562816,37.25985371699168,12,9,80.51897559075387,1,2,Medium,Basic,0,2,1
7b8b0048,20,5,16.261371858364086,21.03765898153108,6,11,72.54625671097222,4,4,High,Basic,3,5,1
cd5bf211,1,26,14.548241475124286,7.73892857961593,11,10,75.9453413452456,3,5,Low,Premium,1,6,0
945847b6,16,8,10.933242107467017,31.03999175196977,4,10,84.38482250012957,3,3,Low,Basic,4,5,1
44844b21,19,19,18.980252052946536,37.51418817638587,22,11,70.06023684347497,2,5,Low,Basic,4,2,1
2264bdd8,12,22,11.068094706302617,28.337038184391393,22,14,76.66277148735682,1,5,Low,Premium,2,7,1
7849f3f2,8,26,22.61905808629423,41.83836832995978,1,12,74.61467989676495,2,3,High,Basic,0,5,1
5fb0fb60,10,4,18.34341711163969,36.91279517513834,24,14,79.53689724627725,3,5,Low,Basic,0,1,0
f643c6cf,21,16,13.47593236153286,33.36321553463637,9,10,91.62197030019408,1,4,Low,Premium,1,0,1
3f51313e,14,19,19.577559095998502,0.7144391494161115,15,22,66.30675375527309,4,5,Low,Basic,2,6,0
0195013d,2,24,14.468293448022214,12.900948286189626,6,11,80.16161129236976,1,5,Medium,Premium,0,1,0
5ee571a9,19,5,12.05441016881734,141.43127243768686,7,20,78.33915614006322,4,5,Low,Basic,3,0,0
414978c9,20,16,7.410333843942798,1.4670559954340399,8,10,87.93250690605373,4,4,Low,Premium,1,0,1
b6f06739,23,1,16.958903526666266,75.80133317350135,6,11,83.945618435089,4,4,Medium,Basic,1,4,1
e65d1736,22,24,14.533799263070236,14.532466735537914,8,10,56.44095862514116,1,5,Low,Premium,1,3,0
d59c241b,23,27,16.156507173332226,79.52582864074037,14,9,64.29447147034905,6,3,Low,Basic,3,5,1
f776bcde,16,14,11.280116562669791,26.997056967594133,10,17,68.38485370508093,2,4,Low,Basic,1,2,0
9a5d9388,2,11,17.75334678849522,93.5504399952473,24,11,75.99620494018478,6,5,Medium,Premium,1,1,1
49b040b7,17,17,13.258191944514328,74.92783548671272,15,7,79.90022604916123,2,5,Low,Basic,1,7,1
3276257c,1,5,17.24696392744608,51.885809732581585,15,10,72.62049072154026,0,2,Low,Basic,0,3,1
bc243163,12,15,17.455841459526113,12.41350733891868,20,12,74.98144816342757,1,1,Medium,Basic,1,1,0
4e8251af,2,5,13.484569860717496,200.2037928451281,18,13,74.58957980607053,2,5,Low,Basic,3,0,1
840e4cbc,11,7,9.496100123219852,4.583787133042662,9,10,68.00115726209665,3,2,Low,Basic,1,5,0
88d34f92,14,18,12.30382282424463,24.602076040108088,2,14,68.77587231992207,3,5,Medium,Premium,3,4,1
bc3fa210,22,22,14.821578160101174,61.05829335631252,7,19,82.98047611860916,5,5,High,Basic,3,1,0
397bab0d,11,17,14.334947991906317,37.54832276048127,13,12,91.84318171149336,2,4,Low,Basic,0,7,1
92a3c161,8,4,15.203531972362509,2.341916520033677,19,13,61.04428765490509,8,3,Low,Basic,2,5,1
0de96f25,8,4,15.79036668653896,51.37130188964972,23,13,74.80036473136227,4,4,High,Basic,3,0,1
a291f499,1,1,12.651176596521196,27.91988140447962,17,9,81.95198480552986,4,3,Low,Basic,2,3,1
29f2d52c,5,18,11.453235035271234,36.48863142585293,11,9,80.44835557770787,5,4,Low,Basic,2,1,1
8e507fe8,5,22,11.704402719311467,50.46973086667816,14,8,60.66278694753486,4,5,Medium,Basic,2,5,1
0f9b18c2,4,14,19.63129034416301,4.35561893997755,22,13,68.52726201884272,1,4,High,Premium,4,0,1
b2f089ce,9,7,10.921477170591242,220.34351875889124,9,11,80.33747939081633,6,5,Low,Premium,3,6,1
76359950,14,10,14.758977253001015,30.56527363377637,20,17,44.876185855241545,4,4,Low,Premium,2,3,1
13bb8e7c,5,21,9.718915662335547,13.539735330720056,10,12,76.20751483665647,2,5,Low,Premium,2,7,1
1d9baf4f,19,29,14.560165412142402,221.07929221349974,7,14,78.38708330620962,0,5,Low,Premium,6,4,1
e6f2168e,15,1,9.995181860205312,0.899860679608345,2,18,85.21943416722794,3,5,Medium,Premium,5,5,0
3f2b83be,3,6,14.4156386429038,57.21926649274927,4,18,78.19571996603696,4,4,Low,Basic,2,0,1
c7a30194,19,19,19.412857061600253,38.409327358177265,11,13,79.92234861968079,2,2,Low,Basic,1,0,1
c53913fd,21,18,15.536960184392331,140.05858938460975,14,15,79.3187867605289,3,5,Low,Premium,2,1,1
d345b33b,13,4,17.72659001160105,6.60871052860747,10,7,59.62574571076982,4,5,Low,Basic,1,5,0
16cfd942,18,19,10.173171628637672,44.94830097129946,15,10,77.99570249397209,4,5,Low,Basic,1,1,0
c9015610,3,29,11.059821594978107,12.77920183488901,22,6,81.26692549068363,3,4,Medium,Basic,2,3,0
bf936afb,21,12,16.847688671734556,2.0840687598200667,5,10,73.52424876019535,5,4,Medium,Basic,3,6,0
9700fa27,5,25,18.364856420724053,76.57920978101356,1,11,65.37134247981093,2,4,Low,Premium,3,7,1
61b83248,11,20,19.985314225631548,41.32854100484034,15,17,88.69293534966695,5,5,Low,Premium,1,0,1
8d319b4c,3,3,15.168596458279762,146.21302626042814,7,18,92.33206246129194,6,3,High,Premium,3,2,1
23942fc7,8,11,14.0315250975511,45.86807235720243,10,9,85.50453909610856,2,3,High,Basic,3,4,0
d962bcfc,11,19,19.68831705885158,36.724324920996914,19,9,91.11218566519624,1,3,Medium,Basic,3,7,1
9e29f16c,20,12,14.911328722217522,160.51982866522965,6,10,78.02177083911424,2,4,Low,Basic,2,6,0
61ff6eb9,3,19,16.30550684725923,51.9719950514231,13,12,59.78834771793589,3,5,Medium,Premium,3,4,0
e65067f2,2,12,9.074741908114618,57.93302711633842,16,15,74.45774008730737,2,5,Medium,Premium,2,0,1
cf46b109,1,1,11.6173721764468,169.8542632616729,9,11,82.0823809897136,5,3,Low,Basic,1,4,1
a0caa2e7,11,11,14.297444867991754,6.051195413356203,24,14,77.38578943481897,5,5,Medium,Premium,4,0,0
b448ea77,5,16,8.264668080313964,27.32788773981543,3,15,69.58476449896192,6,5,Low,Premium,0,6,0
656949ee,21,17,12.386882903130989,26.93599365560891,20,8,77.25145761473033,5,1,High,Basic,0,7,1
ef04e1bd,6,29,14.41724230783746,47.309136569717474,6,11,67.23323396285865,5,5,Medium,Premium,4,6,1
537408dd,12,12,16.193797254715374,39.7983760359146,13,19,63.76779938109222,3,5,Medium,Premium,5,7,1
11545e10,5,13,19.61672735183359,59.318654621198455,24,11,89.78757747689974,2,5,Medium,Premium,3,2,1
b2e4ae3a,15,18,15.55323663519568,53.830093814780746,11,15,75.73827057333077,2,4,Low,Basic,3,2,1
de680341,4,11,15.946300204994738,18.821089439339488,24,10,84.70049304041281,2,5,High,Premium,1,1,1
8c4e409c,14,2,16.194565229767473,22.06638887914472,24,11,89.0550275102137,2,5,Low,Basic,1,1,1
f91f328c,14,6,14.82689061974314,2.3938483538591964,6,13,77.39094430138674,1,1,High,Basic,0,3,0
ec97756b,12,8,13.245176014211893,71.01969128143102,21,16,100.26514921634784,3,4,Low,Premium,0,3,1
fb09f109,3,29,15.117184625330584,7.4182287852546915,9,17,86.47147070831369,1,5,High,Basic,4,0,1
e894ed71,2,9,15.264621906060576,173.17986125978956,6,9,55.52120453881699,2,5,High,Premium,1,3,1
4f39b365,6,1,17.250156130612766,54.579613729603686,13,10,78.01002060091606,3,5,Medium,Premium,5,5,1
243857a3,20,9,13.568982058672209,150.99260215336224,18,15,63.835163899751166,6,2,Low,Basic,3,6,1
4e33a5fe,14,16,9.109958097467471,27.198901801353376,14,11,80.05437576992563,3,5,Medium,Premium,2,6,0
809b677f,6,2,12.42835339575986,90.24302826309926,15,16,63.15966048975838,4,4,High,Premium,1,5,1
0eb084c7,16,7,17.100108757396114,16.18517510427743,4,4,83.41467487800296,2,3,High,Basic,1,0,1
5b4abb75,11,2,12.388394579525254,45.555692845078305,12,16,72.89446668991427,2,5,Low,Basic,2,1,0
6c77950b,4,16,13.23101371094554,24.312707308598533,19,10,85.77261064159623,3,2,High,Basic,3,3,1
f11d1852,22,16,12.975939866434524,7.251324856715241,18,11,76.37832463728357,3,3,Low,Basic,2,4,0
086c3e63,13,24,18.91555053591786,243.72863748865572,20,9,72.37456309027056,3,4,Low,Basic,1,7,1
aba4f623,9,14,17.07848737774799,23.923428799767564,8,11,62.97664439888668,1,2,High,Basic,2,4,0
4746ba40,4,12,14.897140357913004,147.17971195109848,13,15,62.040475720402085,2,3,High,Premium,2,4,0
e31dc7d7,11,26,10.196995858800795,2.441253852815526,17,10,55.38764163057739,2,5,High,Premium,3,3,1
201020c0,15,10,13.240302148044176,13.862554148606227,10,11,79.21897485020583,3,5,High,Premium,3,1,0
703bb1bc,6,12,7.56637971344756,35.0555349201163,14,13,58.34033541920109,5,3,Low,Basic,1,6,1
cb48ddf3,14,21,11.324802743497896,105.00408212930157,5,14,69.73175978977733,5,1,Medium,Basic,1,2,0
9f20d006,6,7,7.036221059829376,72.42074709270253,1,14,84.75353273680544,1,4,Low,Basic,3,1,1
46ae46b8,5,20,17.456552674973366,20.615355040783307,6,9,85.59424063976131,3,3,High,Premium,1,7,1
236adf29,4,23,17.307180021130662,20.743284214520695,6,10,72.72624989217185,3,5,Low,Basic,3,3,0
791fa3ba,12,23,18.392868211257955,36.85733204732008,22,10,67.49880645138542,2,3,Medium,Basic,1,5,1
586111a4,9,9,11.90833737248848,24.151847816548923,8,12,90.34728985509176,3,4,Low,Basic,2,3,0
26e47f05,1,23,15.905241365789818,2.8950548685871658,14,15,81.67885374757358,2,5,Low,Premium,2,5,1
c8bf3b8d,12,12,18.933318065674715,18.281526823249322,11,11,74.41893505618727,1,2,Low,Basic,1,4,0
e4554cd3,5,22,17.849914298775758,31.66721299711476,9,9,73.62064738560068,2,4,Medium,Basic,3,1,1
9e9ed3f8,3,5,14.439625278635894,10.270167482833559,20,15,72.23655001473357,2,5,Low,Basic,1,4,1
af79c70e,22,15,18.23297672898669,62.61628096000483,24,9,72.37445528191387,2,3,Medium,Basic,2,3,1
1243bcaa,10,5,14.494947684634743,33.09505551000804,20,7,84.6221817250354,3,3,Medium,Premium,1,7,0
f19bbcba,19,10,14.549747222621264,147.4401859677016,21,15,69.44694114454947,0,3,Medium,Premium,3,0,0
bb2e7064,22,14,13.72715313939142,20.62754218855259,19,16,89.60464095729029,1,5,Low,Premium,4,4,1
6a5e24fe,15,16,14.337180437391588,27.01404637792697,8,11,62.39703582723327,4,2,High,Basic,3,2,1
f31ee8e5,18,11,15.440426002300777,9.139807540371823,5,14,75.35073335915264,3,3,Medium,Premium,4,2,1
138fc5d4,9,24,13.252699701281196,98.91393614741273,11,13,88.49424032073644,2,5,High,Basic,0,2,0
de9f0580,20,11,17.676520256755794,104.17757883445533,10,10,75.64726238738132,1,5,Medium,Premium,1,0,1
b3c7f3ba,23,29,12.937268225405294,13.536715242540875,8,8,72.02998860459138,6,2,Medium,Basic,1,3,1
3e1da313,19,20,13.031787580996244,79.54205290325184,3,18,73.71317667425205,3,3,Low,Basic,1,6,1
cc7f7bec,22,25,17.669704674627372,110.029991094375,10,17,70.85282085919481,3,5,Low,Premium,1,2,0
4b6968dc,9,26,19.48926262111186,121.726937140867,6,15,78.93396545503292,4,3,Low,Basic,1,6,1
81bb2f47,14,11,19.31235166074947,88.13033968554556,13,9,85.78363548114073,1,5,Medium,Premium,3,4,0
def6a30f,19,5,9.73218881907691,48.06678971734987,6,15,63.9728412002652,3,5,Low,Basic,2,6,0
1d2f8878,22,1,12.596602816490709,73.43001836445495,17,10,84.1795807095115,2,5,Low,Premium,1,6,0
9e0002f4,17,29,19.592767653312123,28.12283729209866,17,15,63.29566211681754,5,5,Low,Premium,2,5,1
32e99c1c,8,6,10.619166415095062,48.47509779904704,2,21,73.73703258528543,3,5,Low,Premium,3,7,1
35f54c31,12,24,15.72596157241202,70.35198605570274,5,13,68.39669570951872,3,5,Low,Premium,2,6,1
a470a95a,1,7,18.759576425422257,75.93242961025453,4,8,77.89220128756013,4,4,Medium,Basic,1,5,1
fc66d756,9,28,17.15303820166867,108.72510918592516,22,10,78.09791263740567,7,1,High,Basic,3,0,0
415705d0,13,23,10.525356267145478,3.378700906619625,12,11,70.93508175536324,1,2,Low,Basic,1,0,1
7b40dea7,15,9,13.991631303863652,7.734501735352281,4,7,81.28399907794864,0,4,Medium,Basic,2,6,1
ac56ad9b,19,8,16.495736766318903,46.93747598734208,12,11,64.58826330690601,3,1,Medium,Basic,1,2,0
1fc1e704,14,14,12.991913252451448,56.62365015201665,18,13,74.62031185935273,5,3,High,Premium,2,1,0
c072ba56,21,15,11.772029983775967,7.763242613770732,16,15,75.18330989611675,4,4,Medium,Basic,3,1,0
e7193ad0,2,22,18.89717738418428,95.1726274408262,14,12,79.73106390553737,1,2,Medium,Basic,2,7,1
dbe47e23,17,11,19.62594765927549,95.97492797363026,14,13,84.11199998714199,3,2,Low,Basic,1,5,1
d388a896,18,6,17.95720396231769,56.845003614744826,9,11,61.59567891742062,1,5,Medium,Premium,2,0,0
2ca6936c,10,9,16.41149506648827,75.91090864523606,6,12,56.47477867996194,2,5,High,Premium,1,5,0
18d82c27,10,22,14.17501950673104,13.98191798626046,16,11,79.23421626125052,5,4,Medium,Basic,2,4,1
48d8cb0f,15,26,16.767335960440608,16.84465448868015,18,11,74.0882678240094,5,5,High,Premium,1,2,0
f9cc1845,16,1,18.84528311933177,9.775638327060696,20,9,73.75047710673086,2,3,High,Basic,3,6,1
5f76e8c9,12,29,14.45032243741583,40.00841006123288,15,16,78.67835682292528,4,5,Low,Premium,1,4,1
427a8aaa,5,24,11.94023735415426,33.40701177604667,10,23,80.56619578310597,0,5,Low,Premium,1,6,1
072f3337,2,14,13.683267491572993,18.911100087372283,7,12,74.70015886082314,6,2,Low,Basic,1,7,1
00f1e125,14,26,16.460055412773517,47.872129223624775,13,17,74.82465988634372,2,3,Medium,Premium,1,3,0
030651fb,10,11,13.557546447667022,109.25576607323676,1,9,87.08592636003216,6,5,High,Basic,0,5,0
0e25e912,19,10,15.479148691949696,38.19122649431921,10,23,81.18184512822317,2,4,High,Premium,1,3,1
1cee3b46,18,28,16.4008723470214,49.549840496057406,21,13,82.66845800879437,6,3,Low,Basic,0,5,1
7b00d668,16,4,13.39566754306053,18.347564680683412,14,16,77.91489913501199,1,5,High,Premium,0,5,1
